respondent,assigned_class,post_profile_0,post_profile_1,post_profile_2,post_profile_3
1151,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
1152,2,0.0,0.08245022465982334,0.917549019193882,7.56146294582068e-07
1153,2,0.0,0.3931990297981516,0.6045964535100947,0.002204516691753737
1154,2,0.0,0.038877028847892646,0.961122683175121,2.8797698635651245e-07
1155,3,0.0,0.142798694588616,0.033722385860989586,0.8234789195503944
1156,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
1157,1,0.0,0.9155994854976929,0.06412077487974895,0.02027973962255823
1158,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
1159,3,0.0,0.25953112621460306,0.0025338835207842267,0.7379349902646126
1160,1,0.0,0.7720476971460679,0.0007260280844356294,0.22722627476949658
1161,3,0.0,0.142798694588616,0.033722385860989586,0.8234789195503944
1162,3,0.0,0.07416132232020206,0.027128999191885855,0.898709678487912
1163,3,0.0,0.25953112621460306,0.0025338835207842267,0.7379349902646126
1164,1,0.0,0.6759853046566194,0.14104703888420222,0.18296765645917853
1165,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
