respondent,assigned_class,post_profile_0,post_profile_1,post_profile_2,post_profile_3,post_profile_4,post_profile_5
546,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
547,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
548,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
549,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
550,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
551,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
552,1,0.0,0.9999938600496889,4.427390642264326e-47,6.139950310758308e-06,2.251788097975621e-52,0.0
553,3,0.0,0.4452427250196886,1.4134399001229613e-26,0.5547572749803116,4.2189362255172136e-65,0.0
554,3,0.0,3.2971462061035853e-07,5.906855893311251e-100,0.9999996702853793,1.2033005130677292e-260,0.0
555,1,0.0,0.9999938600496889,4.427390642264326e-47,6.139950310758308e-06,2.251788097975621e-52,0.0
556,1,0.0,0.9994354232105492,1.2394056723772213e-90,0.0005645767894520154,2.0469580417548882e-112,0.0
557,1,0.0,0.6285964661385376,8.333591330289259e-19,0.3714035338614622,1.6730878777327102e-99,0.0
558,1,0.0,0.8135492019048716,5.17728048888519e-19,0.18645079809512838,2.4325653522448967e-116,0.0
559,1,0.0,0.999789704487198,4.0394592855321016e-47,0.00021029551280197782,1.1888208166647113e-57,0.0
560,5,0.0,0.0012834678726012297,6.595274081658587e-05,7.271074797831873e-05,1.22409553083612e-49,0.9985778686386036
561,1,0.0,0.8469925110192761,1.1208994266181839e-17,0.15300748898072367,2.3651995753932977e-38,0.0
562,3,0.0,0.0011301814285159758,2.2948662651855154e-64,0.9988698185714837,1.9043361687598073e-152,0.0
563,1,0.0,0.5580278238126642,9.90988384397497e-48,0.4419721761873359,3.1571889456225212e-83,0.0
564,3,0.0,3.2971462061035853e-07,5.906855893311251e-100,0.9999996702853793,1.2033005130677292e-260,0.0
565,5,0.0,0.000562615357964762,7.476551981030677e-05,0.00014081768835168317,1.0541545976728687e-09,0.9992218003797185
566,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
567,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
568,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
569,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
570,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
571,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
572,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
573,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
574,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
575,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
576,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
577,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
578,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
579,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
580,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
581,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
582,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
583,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
584,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
585,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
586,1,0.0,0.8829030668312965,9.219923804988847e-11,0.11709693307650441,5.245725392835659e-25,0.0
587,5,0.0,0.0009263572523612288,6.909067329398598e-05,0.00015554394119473176,1.4736460843425825e-38,0.9988490081331499
588,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
589,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
590,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
591,1,0.0,0.7757701293744377,1.5853028303515146e-05,0.22421401759725884,9.898465962774617e-21,0.0
592,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
593,1,0.0,0.8829030668312965,9.219923804988847e-11,0.11709693307650441,5.245725392835659e-25,0.0
594,5,0.0,0.0006075543670558869,7.425167851879739e-05,6.264051345858459e-05,2.342246025059861e-06,0.9992532111949415
595,1,0.0,0.8829030668312965,9.219923804988847e-11,0.11709693307650441,5.245725392835659e-25,0.0
596,5,0.0,0.0007110050820192385,7.294454924431866e-05,2.0349798429389282e-05,0.00014774362837340616,0.9990479569419336
597,2,0.0,0.03975287091668099,0.9252273677010419,0.03501637547448069,3.385907796559327e-06,0.0
598,1,0.0,0.9980793640665628,1.7427200430900614e-05,0.0018504564842868638,5.2752248719034056e-05,0.0
599,5,0.0,0.0009018622179104882,7.089686000792104e-05,4.828781510731801e-06,0.0002646055766649916,0.9987578065639058
600,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
601,4,0.0,0.014707156542056267,0.20322904412210457,0.0015448261406033666,0.7805189731952357,0.0
602,5,0.0,0.0009018622179104882,7.089686000792104e-05,4.828781510731801e-06,0.0002646055766649916,0.9987578065639058
603,5,0.0,0.0006075543670558869,7.425167851879739e-05,6.264051345858459e-05,2.342246025059861e-06,0.9992532111949415
604,5,0.0,0.0007110050820192385,7.294454924431866e-05,2.0349798429389282e-05,0.00014774362837340616,0.9990479569419336
605,1,0.0,0.8829030668312965,9.219923804988847e-11,0.11709693307650441,5.245725392835659e-25,0.0
606,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
607,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
608,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
609,1,0.0,0.7757701293744377,1.5853028303515146e-05,0.22421401759725884,9.898465962774617e-21,0.0
610,2,0.0,0.03975287091668099,0.9252273677010419,0.03501637547448069,3.385907796559327e-06,0.0
611,1,0.0,0.7757701293744377,1.5853028303515146e-05,0.22421401759725884,9.898465962774617e-21,0.0
612,2,0.0,0.040184936381756284,0.9271561302060557,0.032658933384688685,2.7499321496801488e-11,0.0
613,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
614,1,0.0,0.7757701293744377,1.5853028303515146e-05,0.22421401759725884,9.898465962774617e-21,0.0
615,2,0.0,0.040184936381756284,0.9271561302060557,0.032658933384688685,2.7499321496801488e-11,0.0
616,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
617,2,0.0,0.00799843806585677,0.974229628168964,0.017771034611000217,8.991541789826387e-07,0.0
618,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
619,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
620,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
621,4,0.0,0.023229776591300915,0.4184164401901885,0.007356204881561149,0.5509975783369494,0.0
622,0,0.9999157952587338,2.2366067481373526e-06,3.3128242995440716e-05,3.1921587224436464e-05,1.6918304298064732e-05,0.0
623,2,0.0,0.054186761723166416,0.9343401039026026,0.011473134374230956,4.3028695179421225e-26,0.0
624,2,0.0,0.040184936381756284,0.9271561302060557,0.032658933384688685,2.7499321496801488e-11,0.0
625,1,0.0,0.7473869150154229,9.556281324934947e-06,0.2526035287032523,4.788109946370869e-38,0.0
626,1,0.0,0.7473869150154229,9.556281324934947e-06,0.2526035287032523,4.788109946370869e-38,0.0
627,1,0.0,0.8711729098313418,1.9626953841802524e-05,0.12880746321479525,2.103286282833328e-14,0.0
628,4,0.0,0.014707156542056267,0.20322904412210457,0.0015448261406033666,0.7805189731952357,0.0
629,1,0.0,0.7757701293744377,1.5853028303515146e-05,0.22421401759725884,9.898465962774617e-21,0.0
630,2,0.0,0.04282314553391563,0.917733481341192,0.027551036833367543,0.011892336291524742,0.0
631,2,0.0,0.014552638866151837,0.9852253263606042,0.0002220347732437403,3.4936058857234272e-37,0.0
632,5,0.0,0.0007110050820192385,7.294454924431866e-05,2.0349798429389282e-05,0.00014774362837340616,0.9990479569419336
633,3,0.0,0.19082059031851828,2.2081880254153278e-27,0.8091794096814817,4.644976815117944e-91,0.0
634,1,0.0,0.9882746365503297,2.0581066346158434e-05,0.01170324673345439,1.535649869568172e-06,0.0
635,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
636,1,0.0,0.8711729098313418,1.9626953841802524e-05,0.12880746321479525,2.103286282833328e-14,0.0
637,2,0.0,0.040184936381756284,0.9271561302060557,0.032658933384688685,2.7499321496801488e-11,0.0
638,0,0.9998729554527305,6.967045488042454e-06,0.00011845328159990763,1.6242201814695045e-06,8.048912632149142e-24,0.0
639,1,0.0,0.9246255015409977,5.135044171888762e-06,0.07536936341483068,1.400568917639475e-61,0.0
640,2,0.0,0.054186761723166416,0.9343401039026026,0.011473134374230956,4.3028695179421225e-26,0.0
641,5,0.0,0.0009263572523612288,6.909067329398598e-05,0.00015554394119473176,1.4736460843425825e-38,0.9988490081331499
642,2,0.0,0.008565447283555497,0.961813608195577,0.024645998606846506,0.004974945914021096,0.0
643,2,0.0,0.03975287091668099,0.9252273677010419,0.03501637547448069,3.385907796559327e-06,0.0
644,1,0.0,0.6648190394458163,6.6651488043518775e-18,0.33518096055418367,1.6906561359644083e-47,0.0
645,4,0.0,0.023229776591300915,0.4184164401901885,0.007356204881561149,0.5509975783369494,0.0
646,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
647,1,0.0,0.8469925110192761,1.1208994266181839e-17,0.15300748898072367,2.3651995753932977e-38,0.0
648,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
649,2,0.0,0.03975287091668099,0.9252273677010419,0.03501637547448069,3.385907796559327e-06,0.0
650,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
651,4,0.0,0.023229776591300915,0.4184164401901885,0.007356204881561149,0.5509975783369494,0.0
652,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
653,1,0.0,0.7473869150154229,9.556281324934947e-06,0.2526035287032523,4.788109946370869e-38,0.0
654,5,0.0,0.003134087942605072,5.814010996917271e-05,6.185587493816753e-06,1.931411839502613e-76,0.996801586359932
655,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
656,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
657,1,0.0,0.9882746365503297,2.0581066346158434e-05,0.01170324673345439,1.535649869568172e-06,0.0
658,3,0.0,3.2971462061035853e-07,5.906855893311251e-100,0.9999996702853793,1.2033005130677292e-260,0.0
659,1,0.0,0.9999139297628651,8.878785309785329e-11,8.606975805741014e-05,3.902894502474528e-10,0.0
660,5,0.0,0.000562615357964762,7.476551981030677e-05,0.00014081768835168317,1.0541545976728687e-09,0.9992218003797185
661,2,0.0,0.10043310208479114,0.8984243175114882,0.0011425804037207522,4.3579711450579416e-47,0.0
662,2,0.0,0.008146383499022684,0.9824352357935285,0.009418380702805512,4.643212371108572e-12,0.0
663,2,0.0,0.008146383499022684,0.9824352357935285,0.009418380702805512,4.643212371108572e-12,0.0
664,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
665,0,0.9999192478892461,2.900693565684066e-06,5.099546529828104e-05,2.6753646546731212e-05,1.0230534302688387e-07,0.0
666,2,0.0,0.008565447283555497,0.961813608195577,0.024645998606846506,0.004974945914021096,0.0
667,2,0.0,0.009058284493304255,0.9872692821740457,0.0036724333326498084,6.857383237723751e-19,0.0
668,2,0.0,0.00799843806585677,0.974229628168964,0.017771034611000217,8.991541789826387e-07,0.0
669,5,0.0,0.000562615357964762,7.476551981030677e-05,0.00014081768835168317,1.0541545976728687e-09,0.9992218003797185
670,2,0.0,0.00799843806585677,0.974229628168964,0.017771034611000217,8.991541789826387e-07,0.0
671,2,0.0,0.008565447283555497,0.961813608195577,0.024645998606846506,0.004974945914021096,0.0
672,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
673,2,0.0,0.03312087740630472,0.966875200452746,3.9221409493530496e-06,1.1873804498309085e-61,0.0
674,2,0.0,0.054186761723166416,0.9343401039026026,0.011473134374230956,4.3028695179421225e-26,0.0
675,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
676,5,0.0,0.0009263572523612288,6.909067329398598e-05,0.00015554394119473176,1.4736460843425825e-38,0.9988490081331499
677,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
678,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
679,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
680,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
681,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
682,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
683,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
