respondent,z_INT,z_BE
60,1.4497543626304852,0.2803657844572827
61,1.4497543626304852,1.6065585012004526
62,-0.7291752414261612,-0.38273057391430226
63,1.4497543626304852,1.2750103220146602
64,1.0139684418191564,1.2750103220146602
65,1.4497543626304852,0.9434621428288676
66,1.0139684418191564,1.2750103220146602
67,1.4497543626304852,-0.05118239472850978
68,0.5781825210078264,0.9434621428288676
69,0.14239660019649758,0.2803657844572827
70,0.14239660019649758,0.9434621428288676
71,1.4497543626304852,1.6065585012004526
72,1.4497543626304852,1.6065585012004526
73,1.0139684418191564,1.6065585012004526
74,-1.6007470830488193,-1.7089232906574723
75,0.14239660019649758,0.6119139636430752
76,-1.16496116223749,-0.38273057391430226
77,0.14239660019649758,-0.7142787531000948
78,1.0139684418191564,0.9434621428288676
79,-0.2933893206148318,-0.38273057391430226
80,-2.9081048454828062,0.6119139636430752
81,0.14239660019649758,1.2750103220146602
82,0.14239660019649758,1.6065585012004526
83,-0.2933893206148318,0.6119139636430752
84,-0.2933893206148318,-0.7142787531000948
85,-1.16496116223749,-0.38273057391430226
86,0.5781825210078264,0.6119139636430752
87,0.5781825210078264,-0.7142787531000948
88,1.0139684418191564,1.2750103220146602
89,0.5781825210078264,1.6065585012004526
90,0.14239660019649758,0.2803657844572827
91,-0.2933893206148318,0.2803657844572827
92,-0.2933893206148318,0.9434621428288676
93,1.4497543626304852,-0.05118239472850978
94,0.5781825210078264,0.6119139636430752
95,0.14239660019649758,0.2803657844572827
96,0.14239660019649758,1.6065585012004526
97,0.14239660019649758,1.6065585012004526
98,0.14239660019649758,1.6065585012004526
99,0.5781825210078264,-0.05118239472850978
100,0.5781825210078264,0.2803657844572827
101,1.0139684418191564,1.6065585012004526
102,0.5781825210078264,1.2750103220146602
103,1.0139684418191564,1.6065585012004526
104,0.5781825210078264,0.6119139636430752
105,0.14239660019649758,-0.05118239472850978
106,0.5781825210078264,0.9434621428288676
107,0.14239660019649758,1.6065585012004526
108,1.0139684418191564,0.9434621428288676
109,0.5781825210078264,1.6065585012004526
110,0.5781825210078264,1.2750103220146602
111,0.14239660019649758,0.9434621428288676
112,1.4497543626304852,1.6065585012004526
113,1.4497543626304852,0.9434621428288676
114,0.5781825210078264,1.2750103220146602
115,-0.2933893206148318,0.6119139636430752
116,1.0139684418191564,0.6119139636430752
117,1.4497543626304852,1.6065585012004526
118,1.0139684418191564,1.6065585012004526
119,0.5781825210078264,-0.05118239472850978
120,-1.16496116223749,-1.0458269322858873
121,-0.2933893206148318,0.9434621428288676
