profile,reference_profile,predictor,beta,SE,z,p,OR,CI_lower,CI_upper,p_FDR,significant_FDR,specification,dropped_predictor
6,0,gender,-0.41102148899781515,0.2902665784452205,-1.4160138283897663,0.15677145576754128,0.6629726848290777,0.3753321233357451,1.1710502605616337,0.31354291153508257,False,drop_CON,CON
6,0,Education,-0.13621254073894165,0.19489892389086755,-0.6988881109226289,0.48462195807595077,0.8726571375839407,0.5955830534003681,1.2786302018305986,0.6841721761072246,False,drop_CON,CON
6,0,Occupation,0.19029440928636512,0.07495436032822161,2.538803726068435,0.011123220631523233,1.209605664380438,1.0443387009500888,1.4010261823775578,0.036996640414377044,True,drop_CON,CON
6,0,income,0.16375448885913702,0.17126368609786125,0.9561541771649512,0.3389943466894185,1.177925085857995,0.842044567268728,1.6477839319053045,0.5282372418134926,False,drop_CON,CON
1,0,ATT,-0.802179246711688,0.24382871057873315,-3.289929413183939,0.0010021251843676995,0.4483508316328084,0.2780140799015889,0.7230513947242789,0.005153786662462454,True,drop_SNO,SNO
1,0,CON,-0.3563426434468188,0.25995269565128437,-1.3707980313650507,0.170437924813713,0.7002326489968868,0.4206938416122754,1.1655168538765934,0.340875849627426,False,drop_SNO,SNO
1,0,COVID,-1.050094422517751,0.26407948838573075,-3.9764331146534126,6.995666312586966e-05,0.3499047086677336,0.2085262764064254,0.5871361022590001,0.000457898158642056,True,drop_SNO,SNO
1,0,PU,-1.5626774956761826,0.29364515608817904,-5.321652556757737,1.0282882501890923e-07,0.20957418533787803,0.1178642192234805,0.37264353380016607,1.0576679144802092e-06,True,drop_SNO,SNO
1,0,PEU,-0.6380122476890393,0.20169389693716144,-3.163269971861442,0.001560075849544671,0.5283415931762239,0.3558192913103226,0.7845129420949197,0.007273126430328549,True,drop_SNO,SNO
1,0,PO,-0.31324425111010606,0.21516333061850584,-1.4558440335054212,0.14543573997517406,0.7310713257768711,0.4795225396843807,1.1145780211393905,0.2991820936632152,False,drop_SNO,SNO
